子图,系列,x,y
子图1：(a) 水平分量,SPECFEM2D,-2.4,1.785964937
子图1：(a) 水平分量,SPECFEM2D,-2.39,1.784337865
子图1：(a) 水平分量,SPECFEM2D,-2.38,1.780460395
子图1：(a) 水平分量,SPECFEM2D,-2.37,1.791412048
子图1：(a) 水平分量,SPECFEM2D,-2.36,1.7869471
子图1：(a) 水平分量,SPECFEM2D,-2.35,1.781520128
子图1：(a) 水平分量,SPECFEM2D,-2.34,1.776090192
子图1：(a) 水平分量,SPECFEM2D,-2.33,1.773412775
子图1：(a) 水平分量,SPECFEM2D,-2.32,1.774480691
子图1：(a) 水平分量,SPECFEM2D,-2.31,1.775280671
子图1：(a) 水平分量,SPECFEM2D,-2.3,1.775121255
子图1：(a) 水平分量,SPECFEM2D,-2.29,1.774094692
子图1：(a) 水平分量,SPECFEM2D,-2.28,1.772526693
子图1：(a) 水平分量,SPECFEM2D,-2.27,1.770975957
子图1：(a) 水平分量,SPECFEM2D,-2.26,1.770234665
子图1：(a) 水平分量,SPECFEM2D,-2.25,1.77132819
子图1：(a) 水平分量,SPECFEM2D,-2.24,1.775515324
子图1：(a) 水平分量,SPECFEM2D,-2.23,1.784288044
子图1：(a) 水平分量,SPECFEM2D,-2.22,1.789999344
子图1：(a) 水平分量,SPECFEM2D,-2.21,1.771103726
子图1：(a) 水平分量,SPECFEM2D,-2.2,1.770767008
子图1：(a) 水平分量,SPECFEM2D,-2.19,1.772024699
子图1：(a) 水平分量,SPECFEM2D,-2.18,1.771056808
子图1：(a) 水平分量,SPECFEM2D,-2.17,1.771993004
子图1：(a) 水平分量,SPECFEM2D,-2.16,1.772173418
子图1：(a) 水平分量,SPECFEM2D,-2.15,1.770583403
子图1：(a) 水平分量,SPECFEM2D,-2.14,1.770025376
子图1：(a) 水平分量,SPECFEM2D,-2.13,1.774046641
子图1：(a) 水平分量,SPECFEM2D,-2.12,1.777490506
子图1：(a) 水平分量,SPECFEM2D,-2.11,1.779156189
子图1：(a) 水平分量,SPECFEM2D,-2.1,1.777570677
子图1：(a) 水平分量,SPECFEM2D,-2.09,1.773247059
子图1：(a) 水平分量,SPECFEM2D,-2.08,1.785141223
子图1：(a) 水平分量,SPECFEM2D,-2.07,1.79030765
子图1：(a) 水平分量,SPECFEM2D,-2.06,1.776129013
子图1：(a) 水平分量,SPECFEM2D,-2.05,1.778271346
子图1：(a) 水平分量,SPECFEM2D,-2.04,1.781493196
子图1：(a) 水平分量,SPECFEM2D,-2.03,1.783745559
子图1：(a) 水平分量,SPECFEM2D,-2.02,1.785367027
子图1：(a) 水平分量,SPECFEM2D,-2.01,1.786567606
子图1：(a) 水平分量,SPECFEM2D,-2,1.787428259
子图1：(a) 水平分量,SPECFEM2D,-1.99,1.787901102
子图1：(a) 水平分量,SPECFEM2D,-1.98,1.78780925
子图1：(a) 水平分量,SPECFEM2D,-1.97,1.786846974
子图1：(a) 水平分量,SPECFEM2D,-1.96,1.786570082
子图1：(a) 水平分量,SPECFEM2D,-1.95,1.788162713
子图1：(a) 水平分量,SPECFEM2D,-1.94,1.796106593
子图1：(a) 水平分量,SPECFEM2D,-1.93,1.810236775
子图1：(a) 水平分量,SPECFEM2D,-1.92,1.799736507
子图1：(a) 水平分量,SPECFEM2D,-1.91,1.797449538
子图1：(a) 水平分量,SPECFEM2D,-1.9,1.804073315
子图1：(a) 水平分量,SPECFEM2D,-1.89,1.802581271
子图1：(a) 水平分量,SPECFEM2D,-1.88,1.797018261
子图1：(a) 水平分量,SPECFEM2D,-1.87,1.800381181
子图1：(a) 水平分量,SPECFEM2D,-1.86,1.8089635
子图1：(a) 水平分量,SPECFEM2D,-1.85,1.814270262
子图1：(a) 水平分量,SPECFEM2D,-1.84,1.815619945
子图1：(a) 水平分量,SPECFEM2D,-1.83,1.81323557
子图1：(a) 水平分量,SPECFEM2D,-1.82,1.8082447
子图1：(a) 水平分量,SPECFEM2D,-1.81,1.808466527
子图1：(a) 水平分量,SPECFEM2D,-1.8,1.815724699
子图1：(a) 水平分量,SPECFEM2D,-1.79,1.817730335
子图1：(a) 水平分量,SPECFEM2D,-1.78,1.818829435
子图1：(a) 水平分量,SPECFEM2D,-1.77,1.818524022
子图1：(a) 水平分量,SPECFEM2D,-1.76,1.825180008
子图1：(a) 水平分量,SPECFEM2D,-1.75,1.826916876
子图1：(a) 水平分量,SPECFEM2D,-1.74,1.826600444
子图1：(a) 水平分量,SPECFEM2D,-1.73,1.833165956
子图1：(a) 水平分量,SPECFEM2D,-1.72,1.836305634
子图1：(a) 水平分量,SPECFEM2D,-1.71,1.8354154
子图1：(a) 水平分量,SPECFEM2D,-1.7,1.833801156
子图1：(a) 水平分量,SPECFEM2D,-1.69,1.840952995
子图1：(a) 水平分量,SPECFEM2D,-1.68,1.84830448
子图1：(a) 水平分量,SPECFEM2D,-1.67,1.853766111
子图1：(a) 水平分量,SPECFEM2D,-1.66,1.854542691
子图1：(a) 水平分量,SPECFEM2D,-1.65,1.847132811
子图1：(a) 水平分量,SPECFEM2D,-1.64,1.852281767
子图1：(a) 水平分量,SPECFEM2D,-1.63,1.894436568
子图1：(a) 水平分量,SPECFEM2D,-1.62,1.861853837
子图1：(a) 水平分量,SPECFEM2D,-1.61,1.861549589
子图1：(a) 水平分量,SPECFEM2D,-1.6,1.875429733
子图1：(a) 水平分量,SPECFEM2D,-1.59,1.879289313
子图1：(a) 水平分量,SPECFEM2D,-1.58,1.876784046
子图1：(a) 水平分量,SPECFEM2D,-1.57,1.871008082
子图1：(a) 水平分量,SPECFEM2D,-1.56,1.864493707
子图1：(a) 水平分量,SPECFEM2D,-1.55,1.868298911
子图1：(a) 水平分量,SPECFEM2D,-1.54,1.877409529
子图1：(a) 水平分量,SPECFEM2D,-1.53,1.882491025
子图1：(a) 水平分量,SPECFEM2D,-1.52,1.882933358
子图1：(a) 水平分量,SPECFEM2D,-1.51,1.878636696
子图1：(a) 水平分量,SPECFEM2D,-1.5,1.888568376
子图1：(a) 水平分量,SPECFEM2D,-1.49,1.897780814
子图1：(a) 水平分量,SPECFEM2D,-1.48,1.898601501
子图1：(a) 水平分量,SPECFEM2D,-1.47,1.894180321
子图1：(a) 水平分量,SPECFEM2D,-1.46,1.89246408
子图1：(a) 水平分量,SPECFEM2D,-1.45,1.892499041
子图1：(a) 水平分量,SPECFEM2D,-1.44,1.893584163
子图1：(a) 水平分量,SPECFEM2D,-1.43,1.895173286
子图1：(a) 水平分量,SPECFEM2D,-1.42,1.897971085
子图1：(a) 水平分量,SPECFEM2D,-1.41,1.899627233
子图1：(a) 水平分量,SPECFEM2D,-1.4,1.899823095
子图1：(a) 水平分量,SPECFEM2D,-1.39,1.901060302
子图1：(a) 水平分量,SPECFEM2D,-1.38,1.906170287
子图1：(a) 水平分量,SPECFEM2D,-1.37,1.911344906
子图1：(a) 水平分量,SPECFEM2D,-1.36,1.913498711
子图1：(a) 水平分量,SPECFEM2D,-1.35,1.914205139
子图1：(a) 水平分量,SPECFEM2D,-1.34,1.926973138
子图1：(a) 水平分量,SPECFEM2D,-1.33,1.934223469
子图1：(a) 水平分量,SPECFEM2D,-1.32,1.925266269
子图1：(a) 水平分量,SPECFEM2D,-1.31,1.931990991
子图1：(a) 水平分量,SPECFEM2D,-1.3,1.938288551
子图1：(a) 水平分量,SPECFEM2D,-1.29,1.939738313
子图1：(a) 水平分量,SPECFEM2D,-1.28,1.938583038
子图1：(a) 水平分量,SPECFEM2D,-1.27,1.943551492
子图1：(a) 水平分量,SPECFEM2D,-1.26,1.951186222
子图1：(a) 水平分量,SPECFEM2D,-1.25,1.956692947
子图1：(a) 水平分量,SPECFEM2D,-1.24,1.959612442
子图1：(a) 水平分量,SPECFEM2D,-1.23,1.959909389
子图1：(a) 水平分量,SPECFEM2D,-1.22,1.960641032
子图1：(a) 水平分量,SPECFEM2D,-1.21,1.964135951
子图1：(a) 水平分量,SPECFEM2D,-1.2,1.972084164
子图1：(a) 水平分量,SPECFEM2D,-1.19,1.985037302
子图1：(a) 水平分量,SPECFEM2D,-1.18,1.987722218
子图1：(a) 水平分量,SPECFEM2D,-1.17,1.99075566
子图1：(a) 水平分量,SPECFEM2D,-1.16,1.993226248
子图1：(a) 水平分量,SPECFEM2D,-1.15,1.998539897
子图1：(a) 水平分量,SPECFEM2D,-1.14,2.009655228
子图1：(a) 水平分量,SPECFEM2D,-1.13,2.018530857
子图1：(a) 水平分量,SPECFEM2D,-1.12,2.023745393
子图1：(a) 水平分量,SPECFEM2D,-1.11,2.024766332
子图1：(a) 水平分量,SPECFEM2D,-1.1,2.021950235
子图1：(a) 水平分量,SPECFEM2D,-1.09,2.017200025
子图1：(a) 水平分量,SPECFEM2D,-1.08,2.031404344
子图1：(a) 水平分量,SPECFEM2D,-1.07,2.043708759
子图1：(a) 水平分量,SPECFEM2D,-1.06,2.050231306
子图1：(a) 水平分量,SPECFEM2D,-1.05,2.046149762
子图1：(a) 水平分量,SPECFEM2D,-1.04,2.056439222
子图1：(a) 水平分量,SPECFEM2D,-1.03,2.050095701
子图1：(a) 水平分量,SPECFEM2D,-1.02,2.065428968
子图1：(a) 水平分量,SPECFEM2D,-1.01,2.075939689
子图1：(a) 水平分量,SPECFEM2D,-1,2.077795993
子图1：(a) 水平分量,SPECFEM2D,-0.99,2.074572726
子图1：(a) 水平分量,SPECFEM2D,-0.98,2.085807508
子图1：(a) 水平分量,SPECFEM2D,-0.97,2.100600777
子图1：(a) 水平分量,SPECFEM2D,-0.96,2.111703304
子图1：(a) 水平分量,SPECFEM2D,-0.95,2.118239847
子图1：(a) 水平分量,SPECFEM2D,-0.94,2.120235084
子图1：(a) 水平分量,SPECFEM2D,-0.93,2.125201163
子图1：(a) 水平分量,SPECFEM2D,-0.92,2.13198555
子图1：(a) 水平分量,SPECFEM2D,-0.91,2.134079765
子图1：(a) 水平分量,SPECFEM2D,-0.9,2.140086596
子图1：(a) 水平分量,SPECFEM2D,-0.89,2.168353522
子图1：(a) 水平分量,SPECFEM2D,-0.88,2.172602019
子图1：(a) 水平分量,SPECFEM2D,-0.87,2.174041822
子图1：(a) 水平分量,SPECFEM2D,-0.86,2.176716653
子图1：(a) 水平分量,SPECFEM2D,-0.85,2.180483212
子图1：(a) 水平分量,SPECFEM2D,-0.84,2.185198426
子图1：(a) 水平分量,SPECFEM2D,-0.83,2.196240803
子图1：(a) 水平分量,SPECFEM2D,-0.82,2.207477666
子图1：(a) 水平分量,SPECFEM2D,-0.81,2.21488835
子图1：(a) 水平分量,SPECFEM2D,-0.8,2.218995659
子图1：(a) 水平分量,SPECFEM2D,-0.79,2.2319348
子图1：(a) 水平分量,SPECFEM2D,-0.78,2.248200088
子图1：(a) 水平分量,SPECFEM2D,-0.77,2.26151915
子图1：(a) 水平分量,SPECFEM2D,-0.76,2.268399022
子图1：(a) 水平分量,SPECFEM2D,-0.75,2.270200989
子图1：(a) 水平分量,SPECFEM2D,-0.74,2.308159855
子图1：(a) 水平分量,SPECFEM2D,-0.73,2.282830171
子图1：(a) 水平分量,SPECFEM2D,-0.72,2.308654278
子图1：(a) 水平分量,SPECFEM2D,-0.71,2.319829833
子图1：(a) 水平分量,SPECFEM2D,-0.7,2.32248886
子图1：(a) 水平分量,SPECFEM2D,-0.69,2.326712052
子图1：(a) 水平分量,SPECFEM2D,-0.68,2.334537023
子图1：(a) 水平分量,SPECFEM2D,-0.67,2.342513558
子图1：(a) 水平分量,SPECFEM2D,-0.66,2.351376902
子图1：(a) 水平分量,SPECFEM2D,-0.65,2.364023954
子图1：(a) 水平分量,SPECFEM2D,-0.64,2.374678402
子图1：(a) 水平分量,SPECFEM2D,-0.63,2.389831455
子图1：(a) 水平分量,SPECFEM2D,-0.62,2.399945846
子图1：(a) 水平分量,SPECFEM2D,-0.61,2.407718387
子图1：(a) 水平分量,SPECFEM2D,-0.6,2.415523048
子图1：(a) 水平分量,SPECFEM2D,-0.59,2.453449548
子图1：(a) 水平分量,SPECFEM2D,-0.58,2.453160194
子图1：(a) 水平分量,SPECFEM2D,-0.57,2.450888353
子图1：(a) 水平分量,SPECFEM2D,-0.56,2.452026408
子图1：(a) 水平分量,SPECFEM2D,-0.55,2.473724539
子图1：(a) 水平分量,SPECFEM2D,-0.54,2.490815548
子图1：(a) 水平分量,SPECFEM2D,-0.53,2.502348989
子图1：(a) 水平分量,SPECFEM2D,-0.52,2.508212887
子图1：(a) 水平分量,SPECFEM2D,-0.51,2.509133261
子图1：(a) 水平分量,SPECFEM2D,-0.5,2.516563105
子图1：(a) 水平分量,SPECFEM2D,-0.49,2.537072269
子图1：(a) 水平分量,SPECFEM2D,-0.48,2.555203656
子图1：(a) 水平分量,SPECFEM2D,-0.47,2.567561247
子图1：(a) 水平分量,SPECFEM2D,-0.46,2.570079248
子图1：(a) 水平分量,SPECFEM2D,-0.45,2.559095162
子图1：(a) 水平分量,SPECFEM2D,-0.44,2.592170895
子图1：(a) 水平分量,SPECFEM2D,-0.43,2.600054388
子图1：(a) 水平分量,SPECFEM2D,-0.42,2.602570683
子图1：(a) 水平分量,SPECFEM2D,-0.41,2.603298362
子图1：(a) 水平分量,SPECFEM2D,-0.4,2.616998299
子图1：(a) 水平分量,SPECFEM2D,-0.39,2.633498347
子图1：(a) 水平分量,SPECFEM2D,-0.38,2.645520257
子图1：(a) 水平分量,SPECFEM2D,-0.37,2.650172527
子图1：(a) 水平分量,SPECFEM2D,-0.36,2.648165611
子图1：(a) 水平分量,SPECFEM2D,-0.35,2.660268993
子图1：(a) 水平分量,SPECFEM2D,-0.34,2.679275348
子图1：(a) 水平分量,SPECFEM2D,-0.33,2.695272176
子图1：(a) 水平分量,SPECFEM2D,-0.32,2.704134246
子图1：(a) 水平分量,SPECFEM2D,-0.31,2.700842631
子图1：(a) 水平分量,SPECFEM2D,-0.3,2.723920685
子图1：(a) 水平分量,SPECFEM2D,-0.29,2.733652784
子图1：(a) 水平分量,SPECFEM2D,-0.28,2.715463907
子图1：(a) 水平分量,SPECFEM2D,-0.27,2.731173506
子图1：(a) 水平分量,SPECFEM2D,-0.26,2.7457399
子图1：(a) 水平分量,SPECFEM2D,-0.25,2.758301133
子图1：(a) 水平分量,SPECFEM2D,-0.24,2.768345099
子图1：(a) 水平分量,SPECFEM2D,-0.23,2.775597528
子图1：(a) 水平分量,SPECFEM2D,-0.22,2.780020139
子图1：(a) 水平分量,SPECFEM2D,-0.21,2.781812188
子图1：(a) 水平分量,SPECFEM2D,-0.2,2.781409772
子图1：(a) 水平分量,SPECFEM2D,-0.19,2.786559887
子图1：(a) 水平分量,SPECFEM2D,-0.18,2.794689756
子图1：(a) 水平分量,SPECFEM2D,-0.17,2.809147811
子图1：(a) 水平分量,SPECFEM2D,-0.16,2.823998794
子图1：(a) 水平分量,SPECFEM2D,-0.15,2.836643275
子图1：(a) 水平分量,SPECFEM2D,-0.14,2.820214149
子图1：(a) 水平分量,SPECFEM2D,-0.13,2.846026374
子图1：(a) 水平分量,SPECFEM2D,-0.12,2.858325144
子图1：(a) 水平分量,SPECFEM2D,-0.11,2.860431064
子图1：(a) 水平分量,SPECFEM2D,-0.1,2.856814996
子图1：(a) 水平分量,SPECFEM2D,-0.09,2.851013372
子图1：(a) 水平分量,SPECFEM2D,-0.08,2.845627844
子图1：(a) 水平分量,SPECFEM2D,-0.07,2.853011435
子图1：(a) 水平分量,SPECFEM2D,-0.06,2.867495348
子图1：(a) 水平分量,SPECFEM2D,-0.05,2.87677826
子图1：(a) 水平分量,SPECFEM2D,-0.04,2.878466968
子图1：(a) 水平分量,SPECFEM2D,-0.03,2.870152699
子图1：(a) 水平分量,SPECFEM2D,-0.02,2.855183622
子图1：(a) 水平分量,SPECFEM2D,-0.01,2.889624384
子图1：(a) 水平分量,SPECFEM2D,0,2.954058444
子图1：(a) 水平分量,SPECFEM2D,0.01,2.975226274
子图1：(a) 水平分量,SPECFEM2D,0.02,3.005897201
子图1：(a) 水平分量,SPECFEM2D,0.03,2.954464637
子图1：(a) 水平分量,SPECFEM2D,0.04,2.934456382
子图1：(a) 水平分量,SPECFEM2D,0.05,2.978705808
子图1：(a) 水平分量,SPECFEM2D,0.06,2.99053234
子图1：(a) 水平分量,SPECFEM2D,0.07,2.96352442
子图1：(a) 水平分量,SPECFEM2D,0.08,2.898693088
子图1：(a) 水平分量,SPECFEM2D,0.09,2.853129225
子图1：(a) 水平分量,SPECFEM2D,0.1,2.898788349
子图1：(a) 水平分量,SPECFEM2D,0.11,2.900639603
子图1：(a) 水平分量,SPECFEM2D,0.12,2.925891772
子图1：(a) 水平分量,SPECFEM2D,0.13,2.894852019
子图1：(a) 水平分量,SPECFEM2D,0.14,2.843313103
子图1：(a) 水平分量,SPECFEM2D,0.15,2.893599273
子图1：(a) 水平分量,SPECFEM2D,0.16,2.910085049
子图1：(a) 水平分量,SPECFEM2D,0.17,2.893865815
子图1：(a) 水平分量,SPECFEM2D,0.18,2.847668088
子图1：(a) 水平分量,SPECFEM2D,0.19,2.775850393
子图1：(a) 水平分量,SPECFEM2D,0.2,2.698963679
子图1：(a) 水平分量,SPECFEM2D,0.21,2.722484913
子图1：(a) 水平分量,SPECFEM2D,0.22,2.694256234
子图1：(a) 水平分量,SPECFEM2D,0.23,2.663782783
子图1：(a) 水平分量,SPECFEM2D,0.24,2.642329869
子图1：(a) 水平分量,SPECFEM2D,0.25,2.87460128
子图1：(a) 水平分量,SPECFEM2D,0.26,2.6854669
子图1：(a) 水平分量,SPECFEM2D,0.27,2.555156145
子图1：(a) 水平分量,SPECFEM2D,0.28,2.556328693
子图1：(a) 水平分量,SPECFEM2D,0.29,2.531332238
子图1：(a) 水平分量,SPECFEM2D,0.3,2.52390892
子图1：(a) 水平分量,SPECFEM2D,0.31,2.486401598
子图1：(a) 水平分量,SPECFEM2D,0.32,2.421951751
子图1：(a) 水平分量,SPECFEM2D,0.33,2.414444014
子图1：(a) 水平分量,SPECFEM2D,0.34,2.395269472
子图1：(a) 水平分量,SPECFEM2D,0.35,2.335064576
子图1：(a) 水平分量,SPECFEM2D,0.36,2.35360116
子图1：(a) 水平分量,SPECFEM2D,0.37,2.359751381
子图1：(a) 水平分量,SPECFEM2D,0.38,2.325216833
子图1：(a) 水平分量,SPECFEM2D,0.39,2.309847718
子图1：(a) 水平分量,SPECFEM2D,0.4,2.308026086
子图1：(a) 水平分量,SPECFEM2D,0.41,2.227063968
子图1：(a) 水平分量,SPECFEM2D,0.42,2.141904359
子图1：(a) 水平分量,SPECFEM2D,0.43,2.156905406
子图1：(a) 水平分量,SPECFEM2D,0.44,2.127872635
子图1：(a) 水平分量,SPECFEM2D,0.45,2.054378538
子图1：(a) 水平分量,SPECFEM2D,0.46,2.02668383
子图1：(a) 水平分量,SPECFEM2D,0.47,1.981792979
子图1：(a) 水平分量,SPECFEM2D,0.48,1.975586854
子图1：(a) 水平分量,SPECFEM2D,0.49,1.932897064
子图1：(a) 水平分量,SPECFEM2D,0.5,2.132260867
子图1：(a) 水平分量,SPECFEM2D,0.51,1.871230781
子图1：(a) 水平分量,SPECFEM2D,0.52,1.849325074
子图1：(a) 水平分量,SPECFEM2D,0.53,1.903893313
子图1：(a) 水平分量,SPECFEM2D,0.54,1.88711578
子图1：(a) 水平分量,SPECFEM2D,0.55,1.81917886
子图1：(a) 水平分量,SPECFEM2D,0.56,1.724347391
子图1：(a) 水平分量,SPECFEM2D,0.57,1.751144765
子图1：(a) 水平分量,SPECFEM2D,0.58,1.745370536
子图1：(a) 水平分量,SPECFEM2D,0.59,1.700538992
子图1：(a) 水平分量,SPECFEM2D,0.6,1.616964362
子图1：(a) 水平分量,SPECFEM2D,0.61,1.573484208
子图1：(a) 水平分量,SPECFEM2D,0.62,1.610569919
子图1：(a) 水平分量,SPECFEM2D,0.63,1.59911034
子图1：(a) 水平分量,SPECFEM2D,0.64,1.461834883
子图1：(a) 水平分量,SPECFEM2D,0.65,1.430549458
子图1：(a) 水平分量,SPECFEM2D,0.66,1.358451711
子图1：(a) 水平分量,SPECFEM2D,0.67,1.30741918
子图1：(a) 水平分量,SPECFEM2D,0.68,1.307082307
子图1：(a) 水平分量,SPECFEM2D,0.69,1.312117622
子图1：(a) 水平分量,SPECFEM2D,0.7,1.264777691
子图1：(a) 水平分量,SPECFEM2D,0.71,1.242111077
子图1：(a) 水平分量,SPECFEM2D,0.72,1.209749046
子图1：(a) 水平分量,SPECFEM2D,0.73,1.166372216
子图1：(a) 水平分量,SPECFEM2D,0.74,1.155192369
子图1：(a) 水平分量,SPECFEM2D,0.75,1.19865144
子图1：(a) 水平分量,SPECFEM2D,0.76,1.056424936
子图1：(a) 水平分量,SPECFEM2D,0.77,1.142001261
子图1：(a) 水平分量,SPECFEM2D,0.78,1.140961377
子图1：(a) 水平分量,SPECFEM2D,0.79,1.110929835
子图1：(a) 水平分量,SPECFEM2D,0.8,1.057245635
子图1：(a) 水平分量,SPECFEM2D,0.81,0.9903636184
子图1：(a) 水平分量,SPECFEM2D,0.82,0.9770444308
子图1：(a) 水平分量,SPECFEM2D,0.83,0.9692657845
子图1：(a) 水平分量,SPECFEM2D,0.84,0.9368144559
子图1：(a) 水平分量,SPECFEM2D,0.85,0.9744120821
子图1：(a) 水平分量,SPECFEM2D,0.86,0.9878344305
子图1：(a) 水平分量,SPECFEM2D,0.87,0.9444591826
子图1：(a) 水平分量,SPECFEM2D,0.88,0.9458432545
子图1：(a) 水平分量,SPECFEM2D,0.89,0.9529535667
子图1：(a) 水平分量,SPECFEM2D,0.9,0.9525400439
子图1：(a) 水平分量,SPECFEM2D,0.91,0.936654775
子图1：(a) 水平分量,SPECFEM2D,0.92,0.9008615295
子图1：(a) 水平分量,SPECFEM2D,0.93,0.90209338
子图1：(a) 水平分量,SPECFEM2D,0.94,0.9284007841
子图1：(a) 水平分量,SPECFEM2D,0.95,0.9505464214
子图1：(a) 水平分量,SPECFEM2D,0.96,1.016193307
子图1：(a) 水平分量,SPECFEM2D,0.97,1.08615575
子图1：(a) 水平分量,SPECFEM2D,0.98,1.111173958
子图1：(a) 水平分量,SPECFEM2D,0.99,1.053262599
子图1：(a) 水平分量,SPECFEM2D,1,1.115466452
子图1：(a) 水平分量,SPECFEM2D,1.01,1.050300145
子图1：(a) 水平分量,SPECFEM2D,1.02,1.035799283
子图1：(a) 水平分量,SPECFEM2D,1.03,1.060511244
子图1：(a) 水平分量,SPECFEM2D,1.04,1.087940781
子图1：(a) 水平分量,SPECFEM2D,1.05,1.108163295
子图1：(a) 水平分量,SPECFEM2D,1.06,1.122442016
子图1：(a) 水平分量,SPECFEM2D,1.07,1.132132446
子图1：(a) 水平分量,SPECFEM2D,1.08,1.138683172
子图1：(a) 水平分量,SPECFEM2D,1.09,1.149325935
子图1：(a) 水平分量,SPECFEM2D,1.1,1.166016399
子图1：(a) 水平分量,SPECFEM2D,1.11,1.18058315
子图1：(a) 水平分量,SPECFEM2D,1.12,1.191843103
子图1：(a) 水平分量,SPECFEM2D,1.13,1.198438637
子图1：(a) 水平分量,SPECFEM2D,1.14,1.204851903
子图1：(a) 水平分量,SPECFEM2D,1.15,1.232774997
子图1：(a) 水平分量,SPECFEM2D,1.16,1.227780761
子图1：(a) 水平分量,SPECFEM2D,1.17,1.239172776
子图1：(a) 水平分量,SPECFEM2D,1.18,1.250120923
子图1：(a) 水平分量,SPECFEM2D,1.19,1.2586933
子图1：(a) 水平分量,SPECFEM2D,1.2,1.265506713
子图1：(a) 水平分量,SPECFEM2D,1.21,1.271118327
子图1：(a) 水平分量,SPECFEM2D,1.22,1.276024803
子图1：(a) 水平分量,SPECFEM2D,1.23,1.280662839
子图1：(a) 水平分量,SPECFEM2D,1.24,1.289116339
子图1：(a) 水平分量,SPECFEM2D,1.25,1.299292776
子图1：(a) 水平分量,SPECFEM2D,1.26,1.30881278
子图1：(a) 水平分量,SPECFEM2D,1.27,1.316937475
子图1：(a) 水平分量,SPECFEM2D,1.28,1.322734774
子图1：(a) 水平分量,SPECFEM2D,1.29,1.327811085
子图1：(a) 水平分量,SPECFEM2D,1.3,1.337173908
子图1：(a) 水平分量,SPECFEM2D,1.31,1.344301688
子图1：(a) 水平分量,SPECFEM2D,1.32,1.352717721
子图1：(a) 水平分量,SPECFEM2D,1.33,1.357283805
子图1：(a) 水平分量,SPECFEM2D,1.34,1.359683293
子图1：(a) 水平分量,SPECFEM2D,1.35,1.365012234
子图1：(a) 水平分量,SPECFEM2D,1.36,1.374756973
子图1：(a) 水平分量,SPECFEM2D,1.37,1.382122559
子图1：(a) 水平分量,SPECFEM2D,1.38,1.387074208
子图1：(a) 水平分量,SPECFEM2D,1.39,1.391321324
子图1：(a) 水平分量,SPECFEM2D,1.4,1.396004677
子图1：(a) 水平分量,SPECFEM2D,1.41,1.399010952
子图1：(a) 水平分量,SPECFEM2D,1.42,1.40421149
子图1：(a) 水平分量,SPECFEM2D,1.43,1.410904303
子图1：(a) 水平分量,SPECFEM2D,1.44,1.425808133
子图1：(a) 水平分量,SPECFEM2D,1.45,1.43219627
子图1：(a) 水平分量,SPECFEM2D,1.46,1.426804385
子图1：(a) 水平分量,SPECFEM2D,1.47,1.43250425
子图1：(a) 水平分量,SPECFEM2D,1.48,1.435618037
子图1：(a) 水平分量,SPECFEM2D,1.49,1.437377583
子图1：(a) 水平分量,SPECFEM2D,1.5,1.440705425
子图1：(a) 水平分量,SPECFEM2D,1.51,1.447458663
子图1：(a) 水平分量,SPECFEM2D,1.52,1.454014949
子图1：(a) 水平分量,SPECFEM2D,1.53,1.458225744
子图1：(a) 水平分量,SPECFEM2D,1.54,1.459617542
子图1：(a) 水平分量,SPECFEM2D,1.55,1.460143178
子图1：(a) 水平分量,SPECFEM2D,1.56,1.470721009
子图1：(a) 水平分量,SPECFEM2D,1.57,1.479815662
子图1：(a) 水平分量,SPECFEM2D,1.58,1.484778819
子图1：(a) 水平分量,SPECFEM2D,1.59,1.483232821
子图1：(a) 水平分量,SPECFEM2D,1.6,1.487952996
子图1：(a) 水平分量,SPECFEM2D,1.61,1.495378018
子图1：(a) 水平分量,SPECFEM2D,1.62,1.498473208
子图1：(a) 水平分量,SPECFEM2D,1.63,1.49923198
子图1：(a) 水平分量,SPECFEM2D,1.64,1.499221322
子图1：(a) 水平分量,SPECFEM2D,1.65,1.499581171
子图1：(a) 水平分量,SPECFEM2D,1.66,1.501024928
子图1：(a) 水平分量,SPECFEM2D,1.67,1.503839102
子图1：(a) 水平分量,SPECFEM2D,1.68,1.507883528
子图1：(a) 水平分量,SPECFEM2D,1.69,1.514079854
子图1：(a) 水平分量,SPECFEM2D,1.7,1.52070745
子图1：(a) 水平分量,SPECFEM2D,1.71,1.524733364
子图1：(a) 水平分量,SPECFEM2D,1.72,1.524416049
子图1：(a) 水平分量,SPECFEM2D,1.73,1.520661882
子图1：(a) 水平分量,SPECFEM2D,1.74,1.535425772
子图1：(a) 水平分量,SPECFEM2D,1.75,1.536533927
子图1：(a) 水平分量,SPECFEM2D,1.76,1.529215867
子图1：(a) 水平分量,SPECFEM2D,1.77,1.53801974
子图1：(a) 水平分量,SPECFEM2D,1.78,1.544705154
子图1：(a) 水平分量,SPECFEM2D,1.79,1.547007243
子图1：(a) 水平分量,SPECFEM2D,1.8,1.546267451
子图1：(a) 水平分量,SPECFEM2D,1.81,1.543713678
子图1：(a) 水平分量,SPECFEM2D,1.82,1.544388728
子图1：(a) 水平分量,SPECFEM2D,1.83,1.551109466
子图1：(a) 水平分量,SPECFEM2D,1.84,1.556383698
子图1：(a) 水平分量,SPECFEM2D,1.85,1.559295753
子图1：(a) 水平分量,SPECFEM2D,1.86,1.558943402
子图1：(a) 水平分量,SPECFEM2D,1.87,1.556426782
子图1：(a) 水平分量,SPECFEM2D,1.88,1.557164624
